NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
72;1;2;1:38.854;0;;27.013;0;42.871;0;28.970;0;134.8;3:44.669;17:33:44.669;0:27.013;0:42.871;0:28.970;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.013;42.871;28.970;17.003;17.003;10.010;27.013;30.073;57.086;12.798;1:09.884;10.955;1:20.839;18.015;1:38.854;
72;1;3;1:47.014;0;;27.724;0;46.479;0;32.811;0;124.5;5:31.683;17:35:31.683;0:27.724;0:46.479;0:32.811;177.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.724;46.479;32.811;17.646;17.646;10.078;27.724;31.195;58.919;15.284;1:14.203;14.477;1:28.680;18.334;1:47.014;
72;1;4;1:39.052;0;;27.010;0;42.967;0;29.075;0;134.5;7:10.735;17:37:10.735;0:27.010;0:42.967;0:29.075;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.010;42.967;29.075;17.015;17.015;9.995;27.010;30.085;57.095;12.882;1:09.977;11.092;1:21.069;17.983;1:39.052;
72;1;5;1:38.796;0;;26.834;0;43.037;0;28.925;0;134.9;8:49.531;17:38:49.531;0:26.834;0:43.037;0:28.925;183.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.834;43.037;28.925;16.870;16.870;9.964;26.834;30.139;56.973;12.898;1:09.871;10.979;1:20.850;17.946;1:38.796;
72;1;6;1:38.668;0;;26.813;0;42.926;0;28.929;0;135.1;10:28.199;17:40:28.199;0:26.813;0:42.926;0:28.929;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.813;42.926;28.929;16.889;16.889;9.924;26.813;30.056;56.869;12.870;1:09.739;10.961;1:20.700;17.968;1:38.668;
72;1;7;1:38.704;0;;26.879;0;42.971;0;28.854;0;135.0;12:06.903;17:42:06.903;0:26.879;0:42.971;0:28.854;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.879;42.971;28.854;16.932;16.932;9.947;26.879;30.118;56.997;12.853;1:09.850;10.935;1:20.785;17.919;1:38.704;
72;1;8;4:10.823;0;B;27.753;0;43.672;0;2:59.398;0;53.1;16:17.726;17:46:17.726;0:27.753;0:43.672;2:59.398;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.753;43.672;179.398;17.590;17.590;10.163;27.753;30.793;58.546;12.879;1:11.425;11.348;1:22.773;2:48.050;4:10.823;
72;1;9;1:49.654;0;;37.099;0;43.371;0;29.184;0;121.5;18:07.380;17:48:07.380;0:37.099;0:43.371;0:29.184;182.1;Ethan Goulart;0:02:44.605;Am;;TechSport;Toyota Gazoo Racing;GF;37.099;43.371;29.184;27.029;27.029;10.070;37.099;30.436;1:07.535;12.935;1:20.470;11.160;1:31.630;18.024;1:49.654;
72;1;10;1:39.016;0;;27.129;0;43.096;0;28.791;0;134.6;19:46.396;17:49:46.396;0:27.129;0:43.096;0:28.791;183.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.129;43.096;28.791;17.128;17.128;10.001;27.129;30.160;57.289;12.936;1:10.225;10.902;1:21.127;17.889;1:39.016;
72;1;11;1:38.552;0;;26.823;0;42.903;0;28.826;0;135.2;21:24.948;17:51:24.948;0:26.823;0:42.903;0:28.826;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.823;42.903;28.826;16.924;16.924;9.899;26.823;30.044;56.867;12.859;1:09.726;10.953;1:20.679;17.873;1:38.552;
72;1;12;1:59.885;0;;27.659;0;57.640;0;34.586;0;111.2;23:24.833;17:53:24.833;0:27.659;0:57.640;0:34.586;178.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;27.659;57.640;34.586;17.733;17.733;9.926;27.659;31.931;59.590;25.709;1:25.299;15.090;1:40.389;19.496;1:59.885;
72;1;13;1:38.708;0;;26.842;0;42.968;0;28.898;0;135.0;25:03.541;17:55:03.541;0:26.842;0:42.968;0:28.898;183.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.842;42.968;28.898;16.870;16.870;9.972;26.842;30.098;56.940;12.870;1:09.810;10.955;1:20.765;17.943;1:38.708;
72;1;14;1:38.424;2;;26.843;0;42.851;0;28.730;2;135.4;26:41.965;17:56:41.965;0:26.843;0:42.851;0:28.730;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.843;42.851;28.730;16.949;16.949;9.894;26.843;30.015;56.858;12.836;1:09.694;10.849;1:20.543;17.881;1:38.424;
72;1;15;1:38.525;0;;26.814;0;42.780;2;28.931;0;135.2;28:20.490;17:58:20.490;0:26.814;0:42.780;0:28.931;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.814;42.780;28.931;16.885;16.885;9.929;26.814;29.941;56.755;12.839;1:09.594;10.930;1:20.524;18.001;1:38.525;
72;1;16;1:39.780;0;;26.767;2;43.803;0;29.210;0;133.5;30:00.270;18:00:00.270;0:26.767;0:43.803;0:29.210;182.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;26.767;43.803;29.210;16.900;16.900;9.867;26.767;30.883;57.650;12.920;1:10.570;11.119;1:21.689;18.091;1:39.780;
80;1;1;2:17.210;0;;1:00.972;0;45.249;0;30.989;0;97.1;2:17.210;17:32:17.210;1:00.972;0:45.249;0:30.989;176.2;Paityn Feyen;0:00:33.374;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;60.972;45.249;30.989;50.594;50.594;10.378;1:00.972;32.035;1:33.007;13.214;1:46.221;12.410;1:58.631;18.579;2:17.210;
80;1;2;1:40.847;0;;27.463;0;43.899;0;29.485;0;132.1;3:58.057;17:33:58.057;0:27.463;0:43.899;0:29.485;178.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.463;43.899;29.485;17.372;17.372;10.091;27.463;30.649;58.112;13.250;1:11.362;11.515;1:22.877;17.970;1:40.847;
80;1;3;1:41.971;0;;27.626;0;44.312;0;30.033;0;130.7;5:40.028;17:35:40.028;0:27.626;0:44.312;0:30.033;175.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.626;44.312;30.033;17.535;17.535;10.091;27.626;30.710;58.336;13.602;1:11.938;11.396;1:23.334;18.637;1:41.971;
80;1;4;1:40.735;0;;27.321;0;43.823;0;29.591;0;132.3;7:20.763;17:37:20.763;0:27.321;0:43.823;0:29.591;178.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.321;43.823;29.591;17.294;17.294;10.027;27.321;30.688;58.009;13.135;1:11.144;11.352;1:22.496;18.239;1:40.735;
80;1;5;1:42.864;0;;27.393;0;45.515;0;29.956;0;129.5;9:03.627;17:39:03.627;0:27.393;0:45.515;0:29.956;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.393;45.515;29.956;17.327;17.327;10.066;27.393;32.423;59.816;13.092;1:12.908;11.631;1:24.539;18.325;1:42.864;
80;1;6;2:00.984;0;;43.749;0;44.412;0;32.823;0;110.1;11:04.611;17:41:04.611;0:43.749;0:44.412;0:32.823;176.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.749;44.412;32.823;33.517;33.517;10.232;43.749;31.152;1:14.901;13.260;1:28.161;13.459;1:41.620;19.364;2:00.984;
80;1;7;1:40.331;0;;27.402;0;43.260;2;29.669;0;132.8;12:44.942;17:42:44.942;0:27.402;0:43.260;0:29.669;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.402;43.260;29.669;17.337;17.337;10.065;27.402;30.311;57.713;12.949;1:10.662;11.433;1:22.095;18.236;1:40.331;
80;1;8;1:41.199;0;;27.414;0;43.851;0;29.934;0;131.7;14:26.141;17:44:26.141;0:27.414;0:43.851;0:29.934;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.414;43.851;29.934;17.432;17.432;9.982;27.414;30.820;58.234;13.031;1:11.265;11.365;1:22.630;18.569;1:41.199;
80;1;9;1:41.266;0;;27.564;0;44.384;0;29.318;0;131.6;16:07.407;17:46:07.407;0:27.564;0:44.384;0:29.318;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.564;44.384;29.318;17.497;17.497;10.067;27.564;31.389;58.953;12.995;1:11.948;11.057;1:23.005;18.261;1:41.266;
80;1;10;1:43.585;0;;27.411;0;43.594;0;32.580;0;128.6;17:50.992;17:47:50.992;0:27.411;0:43.594;0:32.580;181.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.411;43.594;32.580;17.282;17.282;10.129;27.411;30.581;57.992;13.013;1:11.005;13.320;1:24.325;19.260;1:43.585;
80;1;11;1:40.785;0;;27.477;0;43.859;0;29.449;0;132.2;19:31.777;17:49:31.777;0:27.477;0:43.859;0:29.449;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.477;43.859;29.449;17.494;17.494;9.983;27.477;30.868;58.345;12.991;1:11.336;11.193;1:22.529;18.256;1:40.785;
80;1;12;1:42.482;0;;27.314;0;43.756;0;31.412;0;130.0;21:14.259;17:51:14.259;0:27.314;0:43.756;0:31.412;181.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.314;43.756;31.412;17.346;17.346;9.968;27.314;30.725;58.039;13.031;1:11.070;12.529;1:23.599;18.883;1:42.482;
80;1;13;1:41.404;0;;27.593;0;43.808;0;30.003;0;131.4;22:55.663;17:52:55.663;0:27.593;0:43.808;0:30.003;179.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.593;43.808;30.003;17.592;17.592;10.001;27.593;30.751;58.344;13.057;1:11.401;11.553;1:22.954;18.450;1:41.404;
80;1;14;1:42.843;0;;27.843;0;43.973;0;31.027;0;129.6;24:38.506;17:54:38.506;0:27.843;0:43.973;0:31.027;178.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.843;43.973;31.027;17.733;17.733;10.110;27.843;30.849;58.692;13.124;1:11.816;11.747;1:23.563;19.280;1:42.843;
80;1;15;1:40.118;2;;27.401;0;43.502;0;29.215;2;133.1;26:18.624;17:56:18.624;0:27.401;0:43.502;0:29.215;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.401;43.502;29.215;17.443;17.443;9.958;27.401;30.495;57.896;13.007;1:10.903;11.196;1:22.099;18.019;1:40.118;
80;1;16;1:40.496;0;;27.305;2;43.933;0;29.258;0;132.6;27:59.120;17:57:59.120;0:27.305;0:43.933;0:29.258;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.305;43.933;29.258;17.390;17.390;9.915;27.305;30.874;58.179;13.059;1:11.238;11.050;1:22.288;18.208;1:40.496;
80;1;17;2:06.759;0;B;27.648;0;43.831;0;55.280;0;105.1;30:05.879;18:00:05.879;0:27.648;0:43.831;0:55.280;180.0;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;27.648;43.831;55.280;17.647;17.647;10.001;27.648;30.810;58.458;13.021;1:11.479;13.686;1:25.165;41.594;2:06.759;
88;1;1;1:56.371;0;;43.811;0;43.602;0;28.958;0;114.5;1:56.371;17:31:56.371;0:43.811;0:43.602;0:28.958;179.1;Max Stallone;0:00:17.224;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;43.811;43.602;28.958;33.607;33.607;10.204;43.811;30.592;1:14.403;13.010;1:27.413;10.957;1:38.370;18.001;1:56.371;
88;1;2;1:39.378;2;;27.239;0;43.173;0;28.966;0;134.1;3:35.749;17:33:35.749;0:27.239;0:43.173;0:28.966;181.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.239;43.173;28.966;17.246;17.246;9.993;27.239;30.243;57.482;12.930;1:10.412;11.020;1:21.432;17.946;1:39.378;
88;1;3;1:40.308;0;;27.483;0;43.635;0;29.190;0;132.8;5:16.057;17:35:16.057;0:27.483;0:43.635;0:29.190;178.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.483;43.635;29.190;17.379;17.379;10.104;27.483;30.532;58.015;13.103;1:11.118;10.858;1:21.976;18.332;1:40.308;
88;1;4;1:39.690;0;;27.343;0;43.282;0;29.065;0;133.7;6:55.747;17:36:55.747;0:27.343;0:43.282;0:29.065;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.343;43.282;29.065;17.324;17.324;10.019;27.343;30.279;57.622;13.003;1:10.625;10.989;1:21.614;18.076;1:39.690;
88;1;5;1:39.717;0;;27.242;0;43.409;0;29.066;0;133.6;8:35.464;17:38:35.464;0:27.242;0:43.409;0:29.066;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.242;43.409;29.066;17.202;17.202;10.040;27.242;30.371;57.613;13.038;1:10.651;11.039;1:21.690;18.027;1:39.717;
88;1;6;1:40.174;0;;27.155;0;43.178;0;29.841;0;133.0;10:15.638;17:40:15.638;0:27.155;0:43.178;0:29.841;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.155;43.178;29.841;17.176;17.176;9.979;27.155;30.199;57.354;12.979;1:10.333;11.011;1:21.344;18.830;1:40.174;
88;1;7;1:40.501;0;;27.969;0;43.204;0;29.328;0;132.6;11:56.139;17:41:56.139;0:27.969;0:43.204;0:29.328;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.969;43.204;29.328;17.923;17.923;10.046;27.969;30.236;58.205;12.968;1:11.173;11.122;1:22.295;18.206;1:40.501;
88;1;8;1:40.765;0;;27.164;0;43.128;2;30.473;0;132.2;13:36.904;17:43:36.904;0:27.164;0:43.128;0:30.473;181.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.164;43.128;30.473;17.174;17.174;9.990;27.164;30.220;57.384;12.908;1:10.292;10.983;1:21.275;19.490;1:40.765;
88;1;9;1:41.854;0;;27.667;0;45.286;0;28.901;2;130.8;15:18.758;17:45:18.758;0:27.667;0:45.286;0:28.901;182.1;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.667;45.286;28.901;17.503;17.503;10.164;27.667;32.430;1:00.097;12.856;1:12.953;10.918;1:23.871;17.983;1:41.854;
88;1;10;1:39.661;0;;27.096;2;43.403;0;29.162;0;133.7;16:58.419;17:46:58.419;0:27.096;0:43.403;0:29.162;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.096;43.403;29.162;17.187;17.187;9.909;27.096;30.408;57.504;12.995;1:10.499;11.045;1:21.544;18.117;1:39.661;
88;1;11;1:39.458;0;;27.099;0;43.239;0;29.120;0;134.0;18:37.877;17:48:37.877;0:27.099;0:43.239;0:29.120;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.099;43.239;29.120;17.122;17.122;9.977;27.099;30.275;57.374;12.964;1:10.338;10.972;1:21.310;18.148;1:39.458;
88;1;12;1:39.426;0;;27.237;0;43.220;0;28.969;0;134.0;20:17.303;17:50:17.303;0:27.237;0:43.220;0:28.969;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.237;43.220;28.969;17.234;17.234;10.003;27.237;30.222;57.459;12.998;1:10.457;10.911;1:21.368;18.058;1:39.426;
88;1;13;1:41.265;0;;27.403;0;44.648;0;29.214;0;131.6;21:58.568;17:51:58.568;0:27.403;0:44.648;0:29.214;183.1;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.403;44.648;29.214;17.328;17.328;10.075;27.403;31.754;59.157;12.894;1:12.051;11.174;1:23.225;18.040;1:41.265;
88;1;14;1:41.365;0;;27.219;0;43.157;0;30.989;0;131.5;23:39.933;17:53:39.933;0:27.219;0:43.157;0:30.989;181.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.219;43.157;30.989;17.257;17.257;9.962;27.219;30.222;57.441;12.935;1:10.376;11.939;1:22.315;19.050;1:41.365;
88;1;15;8:04.455;0;B;27.252;0;44.519;0;6:52.684;0;27.5;31:44.388;18:01:44.388;0:27.252;0:44.519;6:52.684;180.0;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;27.252;44.519;412.684;17.240;17.240;10.012;27.252;31.402;58.654;13.117;1:11.771;11.276;1:23.047;6:41.408;8:04.455;
93;1;1;2:01.142;0;;45.313;0;45.244;0;30.585;0;110.0;2:01.142;17:32:01.142;0:45.313;0:45.244;0:30.585;177.0;Patrick Brunson;0:00:18.081;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.313;45.244;30.585;34.965;34.965;10.348;45.313;32.010;1:17.323;13.234;1:30.557;12.067;1:42.624;18.518;2:01.142;
93;1;2;1:41.277;0;;27.587;0;43.754;0;29.936;0;131.6;3:42.419;17:33:42.419;0:27.587;0:43.754;0:29.936;179.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.587;43.754;29.936;17.409;17.409;10.178;27.587;30.666;58.253;13.088;1:11.341;11.616;1:22.957;18.320;1:41.277;
93;1;3;1:40.296;0;;27.338;0;43.485;0;29.473;0;132.9;5:22.715;17:35:22.715;0:27.338;0:43.485;0:29.473;179.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.338;43.485;29.473;17.217;17.217;10.121;27.338;30.445;57.783;13.040;1:10.823;11.306;1:22.129;18.167;1:40.296;
93;1;4;1:40.789;0;;27.516;0;43.993;0;29.280;2;132.2;7:03.504;17:37:03.504;0:27.516;0:43.993;0:29.280;179.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.516;43.993;29.280;17.361;17.361;10.155;27.516;30.859;58.375;13.134;1:11.509;11.208;1:22.717;18.072;1:40.789;
93;1;5;1:40.583;0;;27.850;0;43.425;0;29.308;0;132.5;8:44.087;17:38:44.087;0:27.850;0:43.425;0:29.308;180.0;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.850;43.425;29.308;17.717;17.717;10.133;27.850;30.426;58.276;12.999;1:11.275;11.360;1:22.635;17.948;1:40.583;
93;1;6;1:40.330;0;;27.240;0;43.274;2;29.816;0;132.8;10:24.417;17:40:24.417;0:27.240;0:43.274;0:29.816;181.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.240;43.274;29.816;17.165;17.165;10.075;27.240;30.314;57.554;12.960;1:10.514;11.470;1:21.984;18.346;1:40.330;
93;1;7;1:41.362;0;;28.352;0;43.592;0;29.418;0;131.5;12:05.779;17:42:05.779;0:28.352;0:43.592;0:29.418;181.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;28.352;43.592;29.418;18.312;18.312;10.040;28.352;30.603;58.955;12.989;1:11.944;11.357;1:23.301;18.061;1:41.362;
93;1;8;1:41.408;0;;28.331;0;43.516;0;29.561;0;131.4;13:47.187;17:43:47.187;0:28.331;0:43.516;0:29.561;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;28.331;43.516;29.561;18.385;18.385;9.946;28.331;30.607;58.938;12.909;1:11.847;11.378;1:23.225;18.183;1:41.408;
93;1;9;1:40.297;0;;27.225;0;43.477;0;29.595;0;132.9;15:27.484;17:45:27.484;0:27.225;0:43.477;0:29.595;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.225;43.477;29.595;17.283;17.283;9.942;27.225;30.572;57.797;12.905;1:10.702;11.576;1:22.278;18.019;1:40.297;
93;1;10;1:40.904;0;;27.149;0;44.169;0;29.586;0;132.1;17:08.388;17:47:08.388;0:27.149;0:44.169;0:29.586;180.0;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.149;44.169;29.586;17.171;17.171;9.978;27.149;31.166;58.315;13.003;1:11.318;11.506;1:22.824;18.080;1:40.904;
93;1;11;1:40.500;0;;27.309;0;43.576;0;29.615;0;132.6;18:48.888;17:48:48.888;0:27.309;0:43.576;0:29.615;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.309;43.576;29.615;17.354;17.354;9.955;27.309;30.636;57.945;12.940;1:10.885;11.648;1:22.533;17.967;1:40.500;
93;1;12;1:40.167;2;;27.159;0;43.509;0;29.499;0;133.0;20:29.055;17:50:29.055;0:27.159;0:43.509;0:29.499;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.159;43.509;29.499;17.231;17.231;9.928;27.159;30.549;57.708;12.960;1:10.668;11.626;1:22.294;17.873;1:40.167;
93;1;13;1:40.275;0;;27.072;2;43.775;0;29.428;0;132.9;22:09.330;17:52:09.330;0:27.072;0:43.775;0:29.428;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.072;43.775;29.428;17.118;17.118;9.954;27.072;30.807;57.879;12.968;1:10.847;11.523;1:22.370;17.905;1:40.275;
93;1;14;1:41.393;0;;27.764;0;43.711;0;29.918;0;131.4;23:50.723;17:53:50.723;0:27.764;0:43.711;0:29.918;181.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.764;43.711;29.918;17.684;17.684;10.080;27.764;30.742;58.506;12.969;1:11.475;11.636;1:23.111;18.282;1:41.393;
93;1;15;1:40.569;0;;27.330;0;43.523;0;29.716;0;132.5;25:31.292;17:55:31.292;0:27.330;0:43.523;0:29.716;182.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.330;43.523;29.716;17.328;17.328;10.002;27.330;30.595;57.925;12.928;1:10.853;11.642;1:22.495;18.074;1:40.569;
93;1;16;1:40.833;0;;27.398;0;43.648;0;29.787;0;132.2;27:12.125;17:57:12.125;0:27.398;0:43.648;0:29.787;181.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.398;43.648;29.787;17.239;17.239;10.159;27.398;30.690;58.088;12.958;1:11.046;11.681;1:22.727;18.106;1:40.833;
93;1;17;1:41.047;0;;27.476;0;43.640;0;29.931;0;131.9;28:53.172;17:58:53.172;0:27.476;0:43.640;0:29.931;181.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.476;43.640;29.931;17.451;17.451;10.025;27.476;30.660;58.136;12.980;1:11.116;11.640;1:22.756;18.291;1:41.047;
93;1;18;3:02.908;0;B;27.801;0;51.994;0;1:43.113;0;72.9;31:56.080;18:01:56.080;0:27.801;0:51.994;1:43.113;173.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;27.801;51.994;103.113;17.710;17.710;10.091;27.801;32.326;1:00.127;19.668;1:19.795;12.582;1:32.377;1:30.531;3:02.908;
98;1;1;2:04.338;0;;50.357;0;44.919;0;29.062;0;107.2;2:04.338;17:32:04.338;0:50.357;0:44.919;0:29.062;179.1;Max Schweid;0:00:23.538;Am;;TechSport;Toyota Gazoo Racing;GF;50.357;44.919;29.062;40.222;40.222;10.135;50.357;31.833;1:22.190;13.086;1:35.276;11.009;1:46.285;18.053;2:04.338;
98;1;2;1:39.826;0;;26.970;0;43.190;0;29.666;0;133.5;3:44.164;17:33:44.164;0:26.970;0:43.190;0:29.666;184.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.970;43.190;29.666;17.046;17.046;9.924;26.970;30.375;57.345;12.815;1:10.160;11.643;1:21.803;18.023;1:39.826;
98;1;3;1:47.902;0;;28.323;0;47.940;0;31.639;0;123.5;5:32.066;17:35:32.066;0:28.323;0:47.940;0:31.639;176.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;28.323;47.940;31.639;17.701;17.701;10.622;28.323;31.886;1:00.209;16.054;1:16.263;13.233;1:29.496;18.406;1:47.902;
98;1;4;1:38.923;0;;26.932;0;42.933;0;29.058;0;134.7;7:10.989;17:37:10.989;0:26.932;0:42.933;0:29.058;185.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.932;42.933;29.058;17.078;17.078;9.854;26.932;30.176;57.108;12.757;1:09.865;11.076;1:20.941;17.982;1:38.923;
98;1;5;1:41.647;0;;28.912;0;43.774;0;28.961;0;131.1;8:52.636;17:38:52.636;0:28.912;0:43.774;0:28.961;183.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;28.912;43.774;28.961;17.123;17.123;11.789;28.912;30.933;59.845;12.841;1:12.686;10.948;1:23.634;18.013;1:41.647;
98;1;6;1:38.660;0;;26.934;0;42.924;0;28.802;0;135.1;10:31.296;17:40:31.296;0:26.934;0:42.924;0:28.802;184.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.934;42.924;28.802;17.040;17.040;9.894;26.934;30.097;57.031;12.827;1:09.858;10.908;1:20.766;17.894;1:38.660;
98;1;7;1:38.726;0;;26.939;0;43.039;0;28.748;0;135.0;12:10.022;17:42:10.022;0:26.939;0:43.039;0:28.748;183.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.939;43.039;28.748;17.032;17.032;9.907;26.939;30.140;57.079;12.899;1:09.978;10.860;1:20.838;17.888;1:38.726;
98;1;8;1:38.454;0;;26.878;0;42.849;0;28.727;0;135.3;13:48.476;17:43:48.476;0:26.878;0:42.849;0:28.727;185.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.878;42.849;28.727;17.039;17.039;9.839;26.878;30.038;56.916;12.811;1:09.727;10.882;1:20.609;17.845;1:38.454;
98;1;9;1:39.277;0;;26.872;0;42.949;0;29.456;0;134.2;15:27.753;17:45:27.753;0:26.872;0:42.949;0:29.456;185.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.872;42.949;29.456;16.998;16.998;9.874;26.872;30.230;57.102;12.719;1:09.821;11.382;1:21.203;18.074;1:39.277;
